0.0 60.0 9.398613232960779
10.0 60.0 9.000509701595952
20.0 60.0 8.22844929363072
30.0 60.0 7.158409859944906
40.0 60.0 5.90336806854977
50.0 60.0 4.600161512385405
60.0 60.0 3.393425835336971
70.0 60.0 2.4185308735042153
80.0 60.0 1.7855623782665582
90.0 60.0 1.56627196311951
100.0 60.0 1.7855623782665582
110.0 60.0 2.4185308735042135
120.0 60.0 3.393425835336968
130.0 60.0 4.600161512385402
140.0 60.0 5.903368068549768
150.0 60.0 7.158409859944906
160.0 60.0 8.228449293630717
170.0 60.0 9.000509701595952
180.0 60.0 9.398613232960779
