0 0 -4.0625 -4.11194e-14
0 10 -4.0625 -4.11194e-14
0 20 -4.0625 -4.11194e-14
0 30 -4.0625 -4.11194e-14
0 40 -4.0625 -4.11194e-14
0 50 -4.0625 -4.11194e-14
0 60 -4.0625 -4.11194e-14
0 70 -4.0625 -4.11194e-14
0 80 -4.0625 -4.11194e-14
0 90 -4.0625 -4.11194e-14
0 100 -4.0625 -4.11194e-14
0 110 -4.0625 -4.11194e-14
0 120 -4.0625 -4.11194e-14
0 130 -4.0625 -4.11194e-14
0 140 -4.0625 -4.11194e-14
0 150 -4.0625 -4.11194e-14
0 160 -4.0625 -4.11194e-14
0 170 -4.0625 -4.11194e-14
0 180 -4.0625 -4.11194e-14
0 190 -4.0625 -4.11194e-14
0 200 -4.0625 -4.11194e-14
0 210 -4.0625 -4.11194e-14
0 220 -4.0625 -4.11194e-14
0 230 -4.0625 -4.11194e-14
0 240 -4.0625 -4.11194e-14
0 250 -4.0625 -4.11194e-14
0 260 -4.0625 -4.11194e-14
0 270 -4.0625 -4.11194e-14
0 280 -4.0625 -4.11194e-14
0 290 -4.0625 -4.11194e-14
0 300 -4.0625 -4.11194e-14
0 310 -4.0625 -4.11194e-14
0 320 -4.0625 -4.11194e-14
0 330 -4.0625 -4.11194e-14
0 340 -4.0625 -4.11194e-14
0 350 -4.0625 -4.11194e-14
0 360 -4.0625 -4.11194e-14
10 0 -3.2022 2.05597e-14
10 10 -3.22982 -0.0276246
10 20 -3.30936 -0.0519172
10 30 -3.43123 -0.0699478
10 40 -3.58072 -0.0795418
10 50 -3.7398 -0.0795418
10 60 -3.88929 -0.0699478
10 70 -4.01116 -0.0519172
10 80 -4.0907 -0.0276246
10 90 -4.11832 3.306e-11
10 100 -4.0907 0.0276246
10 110 -4.01116 0.0519172
10 120 -3.88929 0.0699478
10 130 -3.7398 0.0795418
10 140 -3.58072 0.0795418
10 150 -3.43123 0.0699478
10 160 -3.30936 0.0519172
10 170 -3.22982 0.0276246
10 180 -3.2022 -6.62433e-11
10 190 -3.22982 -0.0276246
10 200 -3.30936 -0.0519172
10 210 -3.43123 -0.0699478
10 220 -3.58072 -0.0795418
10 230 -3.7398 -0.0795418
10 240 -3.88929 -0.0699478
10 250 -4.01116 -0.0519172
10 260 -4.0907 -0.0276246
10 270 -4.11832 9.94883e-11
10 280 -4.0907 0.0276246
10 290 -4.01116 0.0519172
10 300 -3.88929 0.0699478
10 310 -3.7398 0.0795418
10 320 -3.58072 0.0795418
10 330 -3.43123 0.0699478
10 340 -3.30936 0.0519172
10 350 -3.22982 0.0276246
10 360 -3.2022 -1.32507e-10
20 0 -2.31665 2.05597e-14
20 10 -2.36857 -0.107166
20 20 -2.51806 -0.201407
20 30 -2.74709 -0.271355
20 40 -3.02804 -0.308573
20 50 -3.32702 -0.308573
20 60 -3.60797 -0.271355
20 70 -3.837 -0.201407
20 80 -3.98649 -0.107166
20 90 -4.03841 1.2858e-10
20 100 -3.98649 0.107166
20 110 -3.837 0.201407
20 120 -3.60797 0.271355
20 130 -3.32702 0.308573
20 140 -3.02804 0.308573
20 150 -2.74709 0.271355
20 160 -2.51806 0.201407
20 170 -2.36857 0.107166
20 180 -2.31665 -2.5714e-10
20 190 -2.36857 -0.107166
20 200 -2.51806 -0.201407
20 210 -2.74709 -0.271355
20 220 -3.02804 -0.308573
20 230 -3.32702 -0.308573
20 240 -3.60797 -0.271355
20 250 -3.837 -0.201407
20 260 -3.98649 -0.107166
20 270 -4.03841 3.85597e-10
20 280 -3.98649 0.107166
20 290 -3.837 0.201407
20 300 -3.60797 0.271355
20 310 -3.32702 0.308573
20 320 -3.02804 0.308573
20 330 -2.74709 0.271355
20 340 -2.51806 0.201407
20 350 -2.36857 0.107166
20 360 -2.31665 -5.14136e-10
30 0 -1.49614 0
30 10 -1.56609 -0.229031
30 20 -1.7675 -0.430438
30 30 -2.07607 -0.579928
30 40 -2.45459 -0.659469
30 50 -2.8574 -0.659469
30 60 -3.23592 -0.579928
30 70 -3.5445 -0.430438
30 80 -3.7459 -0.229031
30 90 -3.81585 2.74636e-10
30 100 -3.7459 0.229031
30 110 -3.5445 0.430438
30 120 -3.23592 0.579928
30 130 -2.8574 0.659469
30 140 -2.45459 0.659469
30 150 -2.07607 0.579928
30 160 -1.7675 0.430438
30 170 -1.56609 0.229031
30 180 -1.49614 -5.49437e-10
30 190 -1.56609 -0.229031
30 200 -1.7675 -0.430438
30 210 -2.07607 -0.579928
30 220 -2.45459 -0.659469
30 230 -2.8574 -0.659469
30 240 -3.23592 -0.579928
30 250 -3.5445 -0.430438
30 260 -3.7459 -0.229031
30 270 -3.81585 8.24361e-10
30 280 -3.7459 0.229031
30 290 -3.5445 0.430438
30 300 -3.23592 0.579928
30 310 -2.8574 0.659469
30 320 -2.45459 0.659469
30 330 -2.07607 0.579928
30 340 -1.7675 0.430438
30 350 -1.56609 0.229031
30 360 -1.49614 -1.09867e-09
40 0 -0.812622 -2.05597e-14
40 10 -0.892164 -0.378521
40 20 -1.1212 -0.711387
40 30 -1.47209 -0.958449
40 40 -1.90253 -1.08991
40 50 -2.36059 -1.08991
40 60 -2.79103 -0.958449
40 70 -3.14193 -0.711387
40 80 -3.37096 -0.378521
40 90 -3.4505 4.53978e-10
40 100 -3.37096 0.378521
40 110 -3.14193 0.711387
40 120 -2.79103 0.958449
40 130 -2.36059 1.08991
40 140 -1.90253 1.08991
40 150 -1.47209 0.958449
40 160 -1.1212 0.711387
40 170 -0.892164 0.378521
40 180 -0.812622 -9.07957e-10
40 190 -0.892164 -0.378521
40 200 -1.1212 -0.711387
40 210 -1.47209 -0.958449
40 220 -1.90253 -1.08991
40 230 -2.36059 -1.08991
40 240 -2.79103 -0.958449
40 250 -3.14193 -0.711387
40 260 -3.37096 -0.378521
40 270 -3.4505 1.36191e-09
40 280 -3.37096 0.378521
40 290 -3.14193 0.711387
40 300 -2.79103 0.958449
40 310 -2.36059 1.08991
40 320 -1.90253 1.08991
40 330 -1.47209 0.958449
40 340 -1.1212 0.711387
40 350 -0.892164 0.378521
40 360 -0.812622 -1.81587e-09
50 0 -0.311891 6.16791e-14
50 10 -0.391433 -0.537604
50 20 -0.620465 -1.01037
50 30 -0.971361 -1.36126
50 40 -1.4018 -1.54797
50 50 -1.85986 -1.54797
50 60 -2.2903 -1.36126
50 70 -2.6412 -1.01037
50 80 -2.87023 -0.537604
50 90 -2.94977 6.44813e-10
50 100 -2.87023 0.537604
50 110 -2.6412 1.01037
50 120 -2.2903 1.36126
50 130 -1.85986 1.54797
50 140 -1.4018 1.54797
50 150 -0.971361 1.36126
50 160 -0.620465 1.01037
50 170 -0.391433 0.537604
50 180 -0.311891 -1.28969e-09
50 190 -0.391433 -0.537604
50 200 -0.620465 -1.01037
50 210 -0.971361 -1.36126
50 220 -1.4018 -1.54797
50 230 -1.85986 -1.54797
50 240 -2.2903 -1.36126
50 250 -2.6412 -1.01037
50 260 -2.87023 -0.537604
50 270 -2.94977 1.9344e-09
50 280 -2.87023 0.537604
50 290 -2.6412 1.01037
50 300 -2.2903 1.36126
50 310 -1.85986 1.54797
50 320 -1.4018 1.54797
50 330 -0.971361 1.36126
50 340 -0.620465 1.01037
50 350 -0.391433 0.537604
50 360 -0.311891 -2.57909e-09
60 0 -0.00916238 4.11194e-14
60 10 -0.0791102 -0.687094
60 20 -0.280517 -1.29131
60 30 -0.58909 -1.73978
60 40 -0.967611 -1.97841
60 50 -1.37042 -1.97841
60 60 -1.74895 -1.73978
60 70 -2.05752 -1.29131
60 80 -2.25893 -0.687094
60 90 -2.32887 8.24032e-10
60 100 -2.25893 0.687094
60 110 -2.05752 1.29131
60 120 -1.74895 1.73978
60 130 -1.37042 1.97841
60 140 -0.967611 1.97841
60 150 -0.58909 1.73978
60 160 -0.280517 1.29131
60 170 -0.0791102 0.687094
60 180 -0.00916238 -1.64804e-09
60 190 -0.0791102 -0.687094
60 200 -0.280517 -1.29131
60 210 -0.58909 -1.73978
60 220 -0.967611 -1.97841
60 230 -1.37042 -1.97841
60 240 -1.74895 -1.73978
60 250 -2.05752 -1.29131
60 260 -2.25893 -0.687094
60 270 -2.32887 2.47212e-09
60 280 -2.25893 0.687094
60 290 -2.05752 1.29131
60 300 -1.74895 1.73978
60 310 -1.37042 1.97841
60 320 -0.967611 1.97841
60 330 -0.58909 1.73978
60 340 -0.280517 1.29131
60 350 -0.0791102 0.687094
60 360 -0.00916238 -3.29613e-09
70 0 0.111392 0
70 10 0.0594744 -0.808959
70 20 -0.0900152 -1.52035
70 30 -0.319047 -2.04836
70 40 -0.599995 -2.3293
70 50 -0.898974 -2.3293
70 60 -1.17992 -2.04836
70 70 -1.40895 -1.52035
70 80 -1.55844 -0.808959
70 90 -1.61036 9.70458e-10
70 100 -1.55844 0.808959
70 110 -1.40895 1.52035
70 120 -1.17992 2.04836
70 130 -0.898974 2.3293
70 140 -0.599995 2.3293
70 150 -0.319047 2.04836
70 160 -0.0900152 1.52035
70 170 0.0594744 0.808959
70 180 0.111392 -1.94051e-09
70 190 0.0594744 -0.808959
70 200 -0.0900152 -1.52035
70 210 -0.319047 -2.04836
70 220 -0.599995 -2.3293
70 230 -0.898974 -2.3293
70 240 -1.17992 -2.04836
70 250 -1.40895 -1.52035
70 260 -1.55844 -0.808959
70 270 -1.61036 2.91063e-09
70 280 -1.55844 0.808959
70 290 -1.40895 1.52035
70 300 -1.17992 2.04836
70 310 -0.898974 2.3293
70 320 -0.599995 2.3293
70 330 -0.319047 2.04836
70 340 -0.0900152 1.52035
70 350 0.0594744 0.808959
70 360 0.111392 -3.88085e-09
80 0 0.093139 0
80 10 0.0655145 -0.888501
80 20 -0.0140273 -1.66984
80 30 -0.135892 -2.24976
80 40 -0.285382 -2.55834
80 50 -0.444465 -2.55834
80 60 -0.593955 -2.24976
80 70 -0.71582 -1.66984
80 80 -0.795362 -0.888501
80 90 -0.822986 1.06565e-09
80 100 -0.795362 0.888501
80 110 -0.71582 1.66984
80 120 -0.593955 2.24976
80 130 -0.444465 2.55834
80 140 -0.285382 2.55834
80 150 -0.135892 2.24976
80 160 -0.0140273 1.66984
80 170 0.0655145 0.888501
80 180 0.093139 -2.13138e-09
80 190 0.0655145 -0.888501
80 200 -0.0140273 -1.66984
80 210 -0.135892 -2.24976
80 220 -0.285382 -2.55834
80 230 -0.444465 -2.55834
80 240 -0.593955 -2.24976
80 250 -0.71582 -1.66984
80 260 -0.795362 -0.888501
80 270 -0.822986 3.19674e-09
80 280 -0.795362 0.888501
80 290 -0.71582 1.66984
80 300 -0.593955 2.24976
80 310 -0.444465 2.55834
80 320 -0.285382 2.55834
80 330 -0.135892 2.24976
80 340 -0.0140273 1.66984
80 350 0.0655145 0.888501
80 360 0.093139 -4.26264e-09
90 0 -1.24633e-10 6.16791e-14
90 10 -9.17784e-11 -0.916125
90 20 3.86522e-12 -1.72175
90 30 1.50086e-10 -2.31971
90 40 3.2949e-10 -2.63788
90 50 5.19996e-10 -2.63788
90 60 6.99029e-10 -2.31971
90 70 8.45497e-10 -1.72175
90 80 9.4077e-10 -0.916125
90 90 9.7383e-10 1.09871e-09
90 100 9.40852e-10 0.916125
90 110 8.45867e-10 1.72175
90 120 6.99564e-10 2.31971
90 130 5.20119e-10 2.63788
90 140 3.29613e-10 2.63788
90 150 1.50003e-10 2.31971
90 160 3.90634e-12 1.72175
90 170 -9.16962e-11 0.916125
90 180 -1.24633e-10 -2.1976e-09
90 190 -9.15317e-11 -0.916125
90 200 3.86522e-12 -1.72175
90 210 1.49839e-10 -2.31971
90 220 3.29325e-10 -2.63788
90 230 5.19913e-10 -2.63788
90 240 6.99441e-10 -2.31971
90 250 8.45455e-10 -1.72175
90 260 9.41017e-10 -0.916125
90 270 9.7383e-10 3.29621e-09
90 280 9.40935e-10 0.916125
90 290 8.45579e-10 1.72175
90 300 6.99769e-10 2.31971
90 310 5.20242e-10 2.63788
90 320 3.29695e-10 2.63788
90 330 1.49921e-10 2.31971
90 340 3.90634e-12 1.72175
90 350 -9.12439e-11 0.916125
90 360 -1.24633e-10 -4.39513e-09
100 0 -0.093139 0
100 10 -0.0655145 -0.888501
100 20 0.0140273 -1.66984
100 30 0.135892 -2.24976
100 40 0.285382 -2.55834
100 50 0.444465 -2.55834
100 60 0.593955 -2.24976
100 70 0.71582 -1.66984
100 80 0.795362 -0.888501
100 90 0.822986 1.06561e-09
100 100 0.795362 0.888501
100 110 0.71582 1.66984
100 120 0.593955 2.24976
100 130 0.444465 2.55834
100 140 0.285382 2.55834
100 150 0.135892 2.24976
100 160 0.0140273 1.66984
100 170 -0.0655145 0.888501
100 180 -0.093139 -2.13122e-09
100 190 -0.0655145 -0.888501
100 200 0.0140273 -1.66984
100 210 0.135892 -2.24976
100 220 0.285382 -2.55834
100 230 0.444465 -2.55834
100 240 0.593955 -2.24976
100 250 0.71582 -1.66984
100 260 0.795362 -0.888501
100 270 0.822986 3.19683e-09
100 280 0.795362 0.888501
100 290 0.71582 1.66984
100 300 0.593955 2.24976
100 310 0.444465 2.55834
100 320 0.285382 2.55834
100 330 0.135892 2.24976
100 340 0.0140273 1.66984
100 350 -0.0655145 0.888501
100 360 -0.093139 -4.26231e-09
110 0 -0.111392 -2.05597e-14
110 10 -0.0594744 -0.808959
110 20 0.0900152 -1.52035
110 30 0.319047 -2.04836
110 40 0.599995 -2.3293
110 50 0.898974 -2.3293
110 60 1.17992 -2.04836
110 70 1.40895 -1.52035
110 80 1.55844 -0.808959
110 90 1.61036 9.70294e-10
110 100 1.55844 0.808959
110 110 1.40895 1.52035
110 120 1.17992 2.04836
110 130 0.898974 2.3293
110 140 0.599995 2.3293
110 150 0.319047 2.04836
110 160 0.0900152 1.52035
110 170 -0.0594744 0.808959
110 180 -0.111392 -1.94036e-09
110 190 -0.0594744 -0.808959
110 200 0.0900152 -1.52035
110 210 0.319047 -2.04836
110 220 0.599995 -2.3293
110 230 0.898974 -2.3293
110 240 1.17992 -2.04836
110 250 1.40895 -1.52035
110 260 1.55844 -0.808959
110 270 1.61036 2.9108e-09
110 280 1.55844 0.808959
110 290 1.40895 1.52035
110 300 1.17992 2.04836
110 310 0.898974 2.3293
110 320 0.599995 2.3293
110 330 0.319047 2.04836
110 340 0.0900152 1.52035
110 350 -0.0594744 0.808959
110 360 -0.111392 -3.88087e-09
120 0 0.00916238 -6.16791e-14
120 10 0.0791102 -0.687094
120 20 0.280517 -1.29131
120 30 0.58909 -1.73978
120 40 0.967611 -1.97841
120 50 1.37042 -1.97841
120 60 1.74895 -1.73978
120 70 2.05752 -1.29131
120 80 2.25893 -0.687094
120 90 2.32887 8.23991e-10
120 100 2.25893 0.687094
120 110 2.05752 1.29131
120 120 1.74895 1.73978
120 130 1.37042 1.97841
120 140 0.967611 1.97841
120 150 0.58909 1.73978
120 160 0.280517 1.29131
120 170 0.0791102 0.687094
120 180 0.00916238 -1.64831e-09
120 190 0.0791102 -0.687094
120 200 0.280517 -1.29131
120 210 0.58909 -1.73978
120 220 0.967611 -1.97841
120 230 1.37042 -1.97841
120 240 1.74895 -1.73978
120 250 2.05752 -1.29131
120 260 2.25893 -0.687094
120 270 2.32887 2.47224e-09
120 280 2.25893 0.687094
120 290 2.05752 1.29131
120 300 1.74895 1.73978
120 310 1.37042 1.97841
120 320 0.967611 1.97841
120 330 0.58909 1.73978
120 340 0.280517 1.29131
120 350 0.0791102 0.687094
120 360 0.00916238 -3.2964e-09
130 0 0.311891 4.11194e-14
130 10 0.391433 -0.537604
130 20 0.620465 -1.01037
130 30 0.971361 -1.36126
130 40 1.4018 -1.54797
130 50 1.85986 -1.54797
130 60 2.2903 -1.36126
130 70 2.6412 -1.01037
130 80 2.87023 -0.537604
130 90 2.94977 6.44546e-10
130 100 2.87023 0.537604
130 110 2.6412 1.01037
130 120 2.2903 1.36126
130 130 1.85986 1.54797
130 140 1.4018 1.54797
130 150 0.971361 1.36126
130 160 0.620465 1.01037
130 170 0.391433 0.537604
130 180 0.311891 -1.28971e-09
130 190 0.391433 -0.537604
130 200 0.620465 -1.01037
130 210 0.971361 -1.36126
130 220 1.4018 -1.54797
130 230 1.85986 -1.54797
130 240 2.2903 -1.36126
130 250 2.6412 -1.01037
130 260 2.87023 -0.537604
130 270 2.94977 1.93463e-09
130 280 2.87023 0.537604
130 290 2.6412 1.01037
130 300 2.2903 1.36126
130 310 1.85986 1.54797
130 320 1.4018 1.54797
130 330 0.971361 1.36126
130 340 0.620465 1.01037
130 350 0.391433 0.537604
130 360 0.311891 -2.57913e-09
140 0 0.812622 -6.16791e-14
140 10 0.892164 -0.378521
140 20 1.1212 -0.711387
140 30 1.47209 -0.958449
140 40 1.90253 -1.08991
140 50 2.36059 -1.08991
140 60 2.79103 -0.958449
140 70 3.14193 -0.711387
140 80 3.37096 -0.378521
140 90 3.4505 4.54081e-10
140 100 3.37096 0.378521
140 110 3.14193 0.711387
140 120 2.79103 0.958449
140 130 2.36059 1.08991
140 140 1.90253 1.08991
140 150 1.47209 0.958449
140 160 1.1212 0.711387
140 170 0.892164 0.378521
140 180 0.812622 -9.07998e-10
140 190 0.892164 -0.378521
140 200 1.1212 -0.711387
140 210 1.47209 -0.958449
140 220 1.90253 -1.08991
140 230 2.36059 -1.08991
140 240 2.79103 -0.958449
140 250 3.14193 -0.711387
140 260 3.37096 -0.378521
140 270 3.4505 1.362e-09
140 280 3.37096 0.378521
140 290 3.14193 0.711387
140 300 2.79103 0.958449
140 310 2.36059 1.08991
140 320 1.90253 1.08991
140 330 1.47209 0.958449
140 340 1.1212 0.711387
140 350 0.892164 0.378521
140 360 0.812622 -1.81591e-09
150 0 1.49614 2.05597e-14
150 10 1.56609 -0.229031
150 20 1.7675 -0.430438
150 30 2.07607 -0.579928
150 40 2.45459 -0.659469
150 50 2.8574 -0.659469
150 60 3.23592 -0.579928
150 70 3.5445 -0.430438
150 80 3.7459 -0.229031
150 90 3.81585 2.74719e-10
150 100 3.7459 0.229031
150 110 3.5445 0.430438
150 120 3.23592 0.579928
150 130 2.8574 0.659469
150 140 2.45459 0.659469
150 150 2.07607 0.579928
150 160 1.7675 0.430438
150 170 1.56609 0.229031
150 180 1.49614 -5.49416e-10
150 190 1.56609 -0.229031
150 200 1.7675 -0.430438
150 210 2.07607 -0.579928
150 220 2.45459 -0.659469
150 230 2.8574 -0.659469
150 240 3.23592 -0.579928
150 250 3.5445 -0.430438
150 260 3.7459 -0.229031
150 270 3.81585 8.23971e-10
150 280 3.7459 0.229031
150 290 3.5445 0.430438
150 300 3.23592 0.579928
150 310 2.8574 0.659469
150 320 2.45459 0.659469
150 330 2.07607 0.579928
150 340 1.7675 0.430438
150 350 1.56609 0.229031
150 360 1.49614 -1.09883e-09
160 0 2.31665 6.16791e-14
160 10 2.36857 -0.107166
160 20 2.51806 -0.201407
160 30 2.74709 -0.271355
160 40 3.02804 -0.308573
160 50 3.32702 -0.308573
