1 21 11
1 21 11
1 21 11
1 21 11
1 21 11
1 26 11
1 26 11
1 26 11
1 26 11
1 26 11
1 26 16
1 26 16
1 26 16
1 26 16
1 26 16
1 31 11
1 31 11
1 31 11
1 31 11
1 31 11
1 31 16
1 31 16
1 31 16
1 31 16
1 31 16
1 31 21
1 31 21
1 31 21
1 31 21
1 31 21
1 36 11
1 36 11
1 36 11
1 36 11
1 36 11
1 36 16
1 36 16
1 36 16
1 36 16
1 36 16
1 36 21
1 36 21
1 36 21
1 36 21
1 36 21
1 36 26
1 36 26
1 36 26
1 36 26
1 36 26
1 41 11
1 41 11
1 41 11
1 41 11
1 41 11
1 41 16
1 41 16
1 41 16
1 41 16
1 41 16
1 41 21
1 41 21
1 41 21
1 41 21
1 41 21
1 41 26
1 41 26
1 41 26
1 41 26
1 41 26
1 41 31
1 41 31
1 41 31
1 41 31
1 41 31
1 46 11
1 46 11
1 46 11
1 46 11
1 46 11
1 46 16
1 46 16
1 46 16
1 46 16
1 46 16
1 46 21
1 46 21
1 46 21
1 46 21
1 46 21
1 46 26
1 46 26
1 46 26
1 46 26
1 46 26
1 46 31
1 46 31
1 46 31
1 46 31
1 46 31
1 46 36
1 46 36
1 46 36
1 46 36
1 46 36
1 51 11
1 51 11
1 51 11
1 51 11
1 51 11
1 51 16
1 51 16
1 51 16
1 51 16
1 51 16
1 51 21
1 51 21
1 51 21
1 51 21
1 51 21
1 51 26
1 51 26
1 51 26
1 51 26
1 51 26
1 51 31
1 51 31
1 51 31
1 51 31
1 51 31
1 51 36
1 51 36
1 51 36
1 51 36
1 51 36
1 51 41
1 51 41
1 51 41
1 51 41
1 51 41
1 56 11
1 56 11
1 56 11
1 56 11
1 56 11
1 56 16
1 56 16
1 56 16
1 56 16
1 56 16
1 56 21
1 56 21
1 56 21
1 56 21
1 56 21
1 56 26
1 56 26
1 56 26
1 56 26
1 56 26
1 56 31
1 56 31
1 56 31
1 56 31
1 56 31
1 56 36
1 56 36
1 56 36
1 56 36
1 56 36
1 56 41
1 56 41
1 56 41
1 56 41
1 56 41
1 56 46
1 56 46
1 56 46
1 56 46
1 56 46
1 61 11
1 61 11
1 61 11
1 61 11
1 61 11
1 61 16
1 61 16
1 61 16
1 61 16
1 61 16
1 61 21
1 61 21
1 61 21
1 61 21
1 61 21
1 61 26
1 61 26
1 61 26
1 61 26
1 61 26
1 61 31
1 61 31
1 61 31
1 61 31
1 61 31
1 61 36
1 61 36
1 61 36
1 61 36
1 61 36
1 61 41
1 61 41
1 61 41
1 61 41
1 61 41
1 61 46
1 61 46
1 61 46
1 61 46
1 61 46
1 61 51
1 61 51
1 61 51
1 61 51
1 61 51
1 66 11
1 66 11
1 66 11
1 66 11
1 66 11
1 66 16
1 66 16
1 66 16
1 66 16
1 66 16
1 66 21
1 66 21
1 66 21
1 66 21
1 66 21
1 66 26
1 66 26
1 66 26
1 66 26
1 66 26
1 66 31
1 66 31
1 66 31
1 66 31
1 66 31
1 66 36
1 66 36
1 66 36
1 66 36
1 66 36
1 66 41
1 66 41
1 66 41
1 66 41
1 66 41
1 66 46
1 66 46
1 66 46
1 66 46
1 66 46
1 66 51
1 66 51
1 66 51
1 66 51
