3 2 1 -7.59485
4 2 1 -5.02757
4 3 1 -5.02757
4 3 2 -15.8516
5 2 1 -3.76156
5 3 1 -3.76156
5 3 2 -10.2312
5 4 1 -3.76156
5 4 2 -10.2312
5 4 3 -26.2642
6 2 1 -3.0059
6 3 1 -3.0059
6 3 2 -7.59485
6 4 1 -3.0059
6 4 2 -7.59485
6 4 3 -15.8516
6 5 1 -3.0059
6 5 2 -7.59485
6 5 3 -15.8516
7 2 1 -2.50341
7 3 1 -2.50341
7 3 2 -6.04796
7 4 1 -2.50341
7 4 2 -6.04796
7 4 3 -11.585
7 5 1 -2.50341
7 5 2 -6.04796
7 5 3 -11.585
7 5 4 -22.348
7 6 1 -2.50341
7 6 2 -6.04796
7 6 3 -11.585
7 6 4 -22.348
8 2 1 -2.145
8 3 1 -2.145
8 3 2 -5.02757
8 4 1 -2.145
8 4 2 -5.02757
8 4 3 -9.16648
8 5 1 -2.145
8 5 2 -5.02757
8 5 3 -9.16648
8 5 4 -15.8516
8 6 1 -2.145
8 6 2 -5.02757
8 6 3 -9.16648
8 6 4 -15.8516
8 6 5 -31.1867
8 7 1 -2.145
8 7 2 -5.02757
8 7 3 -9.16648
8 7 4 -15.8516
8 7 5 -31.1867
9 2 1 -1.87644
9 3 1 -1.87644
9 3 2 -4.30301
9 4 1 -1.87644
9 4 2 -4.30301
9 4 3 -7.59485
9 5 1 -1.87644
9 5 2 -4.30301
9 5 3 -7.59485
9 5 4 -12.4114
9 6 1 -1.87644
9 6 2 -4.30301
9 6 3 -7.59485
9 6 4 -12.4114
9 6 5 -20.5973
9 7 1 -1.87644
9 7 2 -4.30301
9 7 3 -7.59485
9 7 4 -12.4114
9 7 5 -20.5973
9 8 1 -1.87644
9 8 2 -4.30301
9 8 3 -7.59485
9 8 4 -12.4114
9 8 5 -20.5973
10 2 1 -1.66767
10 3 1 -1.66767
10 3 2 -3.76156
10 4 1 -1.66767
10 4 2 -3.76156
10 4 3 -6.48776
10 5 1 -1.66767
10 5 2 -3.76156
10 5 3 -6.48776
10 5 4 -10.2312
10 6 1 -1.66767
10 6 2 -3.76156
10 6 3 -6.48776
10 6 4 -10.2312
10 6 5 -15.8516
10 7 1 -1.66767
10 7 2 -3.76156
10 7 3 -6.48776
10 7 4 -10.2312
10 7 5 -15.8516
10 7 6 -26.2642
10 8 1 -1.66767
10 8 2 -3.76156
10 8 3 -6.48776
10 8 4 -10.2312
10 8 5 -15.8516
10 8 6 -26.2642
10 9 1 -1.66767
10 9 2 -3.76156
10 9 3 -6.48776
10 9 4 -10.2312
10 9 5 -15.8516
10 9 6 -26.2642
11 2 1 -1.50073
11 3 1 -1.50073
11 3 2 -3.34144
11 4 1 -1.50073
11 4 2 -3.34144
11 4 3 -5.66442
11 5 1 -1.50073
11 5 2 -3.34144
11 5 3 -5.66442
11 5 4 -8.71455
11 6 1 -1.50073
11 6 2 -3.34144
11 6 3 -5.66442
11 6 4 -8.71455
11 6 5 -12.9689
11 7 1 -1.50073
11 7 2 -3.34144
11 7 3 -5.66442
11 7 4 -8.71455
11 7 5 -12.9689
11 7 6 -19.5946
11 8 1 -1.50073
11 8 2 -3.34144
11 8 3 -5.66442
11 8 4 -8.71455
11 8 5 -12.9689
11 8 6 -19.5946
11 8 7 -34.5221
11 9 1 -1.50073
11 9 2 -3.34144
11 9 3 -5.66442
11 9 4 -8.71455
11 9 5 -12.9689
11 9 6 -19.5946
11 9 7 -34.5221
11 10 1 -1.50073
11 10 2 -3.34144
11 10 3 -5.66442
11 10 4 -8.71455
11 10 5 -12.9689
11 10 6 -19.5946
11 10 7 -34.5221
12 2 1 -1.36419
12 3 1 -1.36419
12 3 2 -3.0059
12 4 1 -1.36419
12 4 2 -3.0059
12 4 3 -5.02757
12 5 1 -1.36419
12 5 2 -3.0059
12 5 3 -5.02757
12 5 4 -7.59485
12 6 1 -1.36419
12 6 2 -3.0059
12 6 3 -5.02757
12 6 4 -7.59485
12 6 5 -11.0014
12 7 1 -1.36419
12 7 2 -3.0059
12 7 3 -5.02757
12 7 4 -7.59485
12 7 5 -11.0014
12 7 6 -15.8516
12 8 1 -1.36419
12 8 2 -3.0059
12 8 3 -5.02757
12 8 4 -7.59485
12 8 5 -11.0014
12 8 6 -15.8516
12 8 7 -23.8362
12 9 1 -1.36419
12 9 2 -3.0059
12 9 3 -5.02757
12 9 4 -7.59485
12 9 5 -11.0014
12 9 6 -15.8516
12 9 7 -23.8362
12 10 1 -1.36419
12 10 2 -3.0059
12 10 3 -5.02757
12 10 4 -7.59485
12 10 5 -11.0014
12 10 6 -15.8516
12 10 7 -23.8362
12 11 1 -1.36419
